Job Title,Location,Date Posted,Description,Responsibilities,Minimum Qualifications,Preferred Qualifications,Apply Link
"ASIC Engineer, Infra Silicon Enablement","Bangalore, IND",Posted 132 days ago,Summary:,"Working with end users to understand system use cases to help guide validation.
Ensuring a tight loops between hardware qualification and the final application use models
We focus on volume as well as the velocity of qualifications to allow the fastest possible ramp to production.
The team works on all aspects of silicon productization
from early architecture and design inputs, to pre-silicon validation, to bring-up and post-silicon characterization.
The team's early engagement with the design team ensures that quality and debuggability are built into the design.
We support the architecture team with insights from performance & power characterization to guide future improvements.
We work directly with the verification team to enable a comprehensive pre and post silicon test plan.
We write tests, create bare metal operating systems, enable frameworks that will allow us to reuse and scale testing from pre-silicon platforms to many ASICs in the lab during the post silicon phase.
We work on extensive functional and electrical characterization over temperature, process corner and voltage.
To accomplish this at scale, we build and maintain extensive lab automation.
BS or advanced degree in Electrical Engineering, Computer Engineering, Computer Science, Engineering, Math, Physics or a related field or equivalent experience
7+ years of experience in hands-on SW/FW/HW engineering to build systems/products for datacenter environments, consumer devices/HW, or similar
7+ years of experience with proven troubleshooting analytics of server/systems architecture and components
7+ years of experience in developing test specifications, procedures, and debug guides for test solutions.
7+ years of experience with some of the following modules/domains: PCIe, Networking, Flash, Memory, CPU, GPU, DRAM (DDR4/5 or HBM)
Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.
7+ years of experience in ASIC Design, Development or Validation (Silicon bringup, validation, emulation, characterization)
Experienced in the integration of lab tools for automated workflows
7+ years of experience with Linux systems and server systems management
7+ years of experience with some of the following modules/domains: Serdes, characterization, emulation, logic design, microarchitecture, validation, embedded programming
5+ years of experience with embedded systems’ architecture and components, performance optimization of algorithms, test automation, and instrument communication (osciloscopes, analyzers, traffic generators, etc.)
Experience in debugging tools for systems-on-chip (SoCs) - eg. JTAG, GDB, Trace32
Knowledge of common bus protocols such as I2C, SPI, USB, and/or PCIe.
Knowledge of of ASIC design flow, ASIC prototyping flow, and similar.
Experience with Tool Chains: VCS, Palladium, Protium, Zebu, Veloce, Cadence, Mentor, Synopsys",N/A,N/A,https://rr.jobsyn.org/6D6174DCF7DB4E388272FECCF85FFAE110
"Manager, ASIC Emulation","Bangalore, IND",Posted 135 days ago,Summary:,"Provide Leadership (Technical & Career) Guidance to our ASIC Engineers
Scale the delivery of emulation and prototyping models from RTL on industry standard emulation and prototyping platforms.
Guide the emulation test planning to ensure quality of the models and assist in pre-silicon validation.
Drive innovation in emulation methodologies for HW verification and SW development.
Develop emulation tools, workflows and infrastructure in collaboration with RTL, verification, validation and SW teams for productivity during debug, runtime, and data analysis of results from emulation runs.
Develop emulation validation components for validation efficiency in testing, debug and automation.
Develop and drive improvements using the latest emulation technology from industry.
Partner with vendors to debug issues and deploy new emulation capabilities.
Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.
5+ Years of experience Managing/Leading ASIC teams and managing complex emulation environments.
Experience with current emulation technologies and methods, example simulation acceleration, in-circuit emulation, speed bridges, virtual prototyping, hybrid methods.
Track record of leadership in ‘first-pass success’ in ASIC where emulation is one of the key validation tools.
Understanding of compilation and build flow with experience building images from scratch with necessary design modifications to adapt to emulation.
Experience with verification, SoCs or similar designs.
Experience in architecting emulation systems for various design scales (IP blocks, SOC, multi-chip system) with an understanding of trade-offs between performance and ease of debug.
Experience managing multiple design releases and working with cross functional teams to support and debug customer issues.
Experience with SystemVerilog and C++ to model RTL components and transactors.
Experience with post-silicon bring up, debug and reproducing issues on emulator.
Experience with Palladium, Protium, or Zebu tools.
Experience partnering with the design, verification, validation and software development teams.",N/A,N/A,https://rr.jobsyn.org/0F2C431F623E4A0FAE8B9A0E60834BAB10
ASIC Engineer - Infra Specialist,"Bangalore, IND",Posted 139 days ago,Summary:,"Design and develop firmware and tooling for next-gen data center chips, Lead the design and development of embedded software engineering activities and provide technical leadership and guidance to team members, analyze, design, develop, and debug firmware for a wide variety custom SoC for data center solutions
Be a go-to person to escalate the most complex development, performance and evaluation issues that require in-depth knowledge of product-focused firmware development
Support all phases of SoC development – including early architecture requirements definition for custom silicon, firmware architecture, implementation, simulation, FPGA debug, chip bring up and support systems and software teams on algorithm development on validated systems
Play a critical role in the definition and execution of long-term roadmaps in partnership with with silicon architects, hardware designers, OS team, and algorithm and model development teams
Understand and implement power-management, boot loaders, scheduling, inter-processor communication, firmware/system interfaces on Linux, RTOS and/or bare-metal environments
B.S. degree in Computer Science or Electrical Engineering or equivalent experience
12+ years of experience in embedded system development, including programming in C for development, debugging, testing and performance analysis
Experience in BootROM, bootloaders and secure boot development
Experience in platform firmware development for complex SoC's
Experience working with embedded hardware platforms and exposure to concepts such as clock-level issues, interrupts, and polling
Demonstrated expertise in developing with RTOS (preferably Zephyr) and embedded Linux
Experience in peripheral drivers like PCIe, UART, I2C, SPI is plus
Experience in Python or any other scripting language for tooling, test automation is a plus
Experience leading complex features or projects across multiple teams
Experience with lab instrumentation such as oscilloscopes, logic/protocol analyzers for debugging embedded systems at hardware level
Experience delivering end to end product solution
Demonstrated expertise in one or several of the following areas - SoC block understanding, board bring-up",N/A,N/A,https://rr.jobsyn.org/188A2811D0894FE3A5EB23897095C6AF10
ASIC Engineer - Infra Specialist,"Bangalore, IND",Posted 139 days ago,Summary:,"Design and develop firmware and tooling for next-gen data center chips, Lead the design and development of embedded software engineering activities and provide technical leadership and guidance to team members, analyze, design, develop, and debug firmware for a wide variety custom SoC for data center solutions
Be a go-to person to escalate the most complex development, performance and evaluation issues that require in-depth knowledge of product-focused firmware development
Support all phases of SoC development – including early architecture requirements definition for custom silicon, firmware architecture, implementation, simulation, FPGA debug, chip bring up and support systems and software teams on algorithm development on validated systems
Play a critical role in the definition and execution of long-term roadmaps in partnership with with silicon architects, hardware designers, OS team, and algorithm and model development teams
Understand and implement power-management, boot loaders, scheduling, inter-processor communication, firmware/system interfaces on Linux, RTOS and/or bare-metal environments
B.S. degree in Computer Science or Electrical Engineering or equivalent experience
8+ years of experience in embedded system development, including programming in C for development, debugging, testing and performance analysis
Experience in BootROM, bootloaders and secure boot development
Experience in platform firmware development for complex SoC's
Experience working with embedded hardware platforms and exposure to concepts such as clock-level issues, interrupts, and polling
Demonstrated expertise in developing with RTOS (preferably Zephyr) and embedded Linux
Experience in Python or any other scripting language for tooling, test automation is a plus
Experience leading complex features or projects across multiple teams
Experience with lab instrumentation such as oscilloscopes, logic/protocol analyzers for debugging embedded systems at hardware level
Experience delivering end to end product solution
Demonstrated expertise in one or several of the following areas - SoC block understanding, board bring-up",N/A,N/A,https://rr.jobsyn.org/17A4AAAFD17F4C79AEE2109639C81FFE10
"ASIC Engineer, Design Verification","Bangalore, IND",Posted 142 days ago,Summary:,"Define and implement IP/SoC verification plans, build verification test benches to enable IP/sub-system/SoC level verification
Develop functional tests based on verification test plan
Drive Design Verification to closure based on defined verification metrics on test plan, functional and code coverage
Debug, root-cause and resolve functional failures in the design, partnering with the Design team
Collaborate with cross-functional teams like Design, Model, Emulation and Silicon validation teams towards ensuring the highest design quality
Develop and drive continuous Design Verification improvements using the latest verification methodologies, tools and technologies from the industry
Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience of at least 9+ years
Track record of 'first-pass success' in ASIC development cycles
Hands-on experience in Verilog, SystemVerilog, C/C++ based verification and UVM methodology
Experience in IP/sub-system and/or SoC level verification based on SystemVerilog UVM/OVM based methodologies
Experience in one or more of the following areas along with functional verification - SV Assertions, Formal, Emulation
Experience in EDA tools and scripting (Python, TCL, Perl, Shell) used to build tools and flows for verification environments
Experience in architecting and implementing Design Verification infrastructure and executing the full verification cycle
At least 9+ years of hands on experience
Experience in development of UVM based verification environments from scratch
Experience with Design verification of Data-center applications like Video, AI/ML and Networking designs
Experience with revision control systems like Mercurial(Hg), Git or SVN
Experience with verification of ARM/RISC-V based sub-systems or SoCs
Experience with IP or integration verification of high-speed interfaces like PCIe, DDR, Ethernet
Experience working across and building relationships with cross-functional design, model and emulation teams",N/A,N/A,https://rr.jobsyn.org/C7632FC62EE1453097DB54B360064EA610
ASIC Engineer Design,"Bangalore, IND",Posted 142 days ago,Summary:,"Architecture exploration
Micro-architecture development
RTL development using Verilog, System Verilog and HLS
Lint, CDC, Synthesis, & Power Optimization
Soft and hard IP identification, selection and integration
Collaboration with verification and emulation teams in test plan development and debug
Collaboration with implementation team to close the design on timing and power
At least 7+ years of silicon development experience
Track record of first-pass success in ASIC Development
Experience with Verilog or System Verilog
Experience in one of these skills: Micro-architecture and RTL development for complex control and data path IPs, OR Experience in SoC Micro-architecture, Design and Integration, OR Implementation, Power methodology development
Experience working across multiple projects
Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.
Experience in data path development
Experience in CPU, NOC, Memory and Peripheral Subsystems
Experience in HLS
Experience with Synthesis, Timing Closure and Formal Verification Methodology
Experience with Power Analysis and Optimization
Experience with scripting languages (TCL, Python, Perl, Shell-scripting)",N/A,N/A,https://rr.jobsyn.org/813C7CE318F6405581A9ECFAC663C56A10
Asic Design Engineering Manager,"Bangalore, IND",Posted 142 days ago,Summary:,"Manage an ASIC design team responsible for various processing blocks in a SOC. Drive RTL design planning and execution, innovative design methodology development, u-Arch, IP design and SOC integration. Participate in silicon architecture, interface with Architecture, SW/FW, Design, Modelling, Emulation, and Post-Silicon Validation teams
Partner with internal and external cross-functional teams, across all levels of a corporation, from executives, team managers and individual contributors including development engineers, capacity planners and supply chain experts
Contribute to and drive development of and maintain overall silicon strategy aligned to corporation's Long Range Plan objectives
Collaborate with IP development teams, and participate in, and support soft and hard IP identification, selection and IP licensing
Build, lead, and support a team of ASIC engineers through strategic hiring, training, and guidance to drive on-time and on-budget product delivery
Contribute to, analyze, review SOWs from vendors, supporting documentation, requirements sets that meet the needs of internal customers
Support engineering teams to define, debug, implement and deliver total solutions around purpose built ASICs
Define, implement and maintain key performance indicators (KPI) for areas of responsibility
Partner with technical program management and supply chain team members to manage external development partners, suppliers and vendors
B.S. or M.S. degree in Computer Engineering or Electrical Engineering, relevant technical field, or equivalent practical experience
12+ years experience in ASIC/SoC RTL design
3+ years of experience as a People Manager
Clear understanding of complexities involved with various RTL design tools, including Synopsys DC compiler, Cadence LEC, Spyglass.
Track record of first-pass success in ASIC Development
Experience working across multiple projects and adjusting priorities in partnership with stakeholders
Experience with interpreting functional specs and creating comprehensive u-Arch
Hands-on experience with complex subsystems like memory/LPDDR/HBM, cache, PCIE or Network on chip.
In depth knowledge of at least one of these areas - NICs, signal processing algorithms, neural networks and machine learning concepts, and/or other neural network development framework",N/A,N/A,https://rr.jobsyn.org/041CB434F75742D9BE31491ACDA20CEA10
"ASIC Engineer, Design Verification","Bangalore, IND",Posted 144 days ago,Summary:,"Define and implement IP/SoC verification plans, build verification test benches to enable IP/sub-system/SoC level verification
Develop functional tests based on verification test plan
Drive Design Verification to closure based on defined verification metrics on test plan, functional and code coverage
Debug, root-cause and resolve functional failures in the design, partnering with the Design team
Collaborate with cross-functional teams like Design, Model, Emulation and Silicon validation teams towards ensuring the highest design quality
Develop and drive continuous Design Verification improvements using the latest verification methodologies, tools and technologies from the industry
Track record of 'first-pass success' in ASIC development cycles
Bachelor's degree in Computer Science, Computer Engineering, relevant technical field, or equivalent practical experience.
14+ years of hands-on experience in SystemVerilog/UVM methodology and/or C/C++ based verification
14+ years experience in IP/sub-system and/or SoC level verification based on SystemVerilog UVM/OVM based methodologies
Experience in one or more of the following areas along with functional verification - SV Assertions, Formal, Emulation
Experience in EDA tools and scripting (Python, TCL, Perl, Shell) used to build tools and flows for verification environments
Experience in architecting and implementing Design Verification infrastructure and executing the full verification cycle
Experience in development of UVM based verification environments from scratch
Experience with Design verification of Data-center applications like Video, AI/ML and Networking designs
Experience with revision control systems like Mercurial(Hg), Git or SVN
Experience with verification of ARM/RISC-V based sub-systems or SoCs
Experience with IP or integration verification of high-speed interfaces like PCIe, DDR, Ethernet
Experience working across and building relationships with cross-functional design, model and emulation teams",N/A,N/A,https://rr.jobsyn.org/753E470B045D4B4487EC3EEED3D9C2AD10
Design Verification Engineering Manager,"Bangalore, IND",Posted 150 days ago,Summary:,"Manage an ASIC design verification team responsible for various processing blocks in a SOC. Drive verification planning and execution, innovative verification methodology development, functional and code coverage closure. Participate in silicon architecture, micro-architecture development, interface with Architecture, SW/FW, Design, Modeling, Emulation, and Post-Silicon Validation teams
Partner with internal and external cross-functional teams, across all levels of a corporation, from executives, team managers and individual contributors including development engineers, capacity planners and supply chain experts
Contribute to and drive development of and maintain overall silicon strategy aligned to corporation's Long Range Plan objectives
Collaborate with IP development teams, and participate in, and support soft and hard IP identification, selection and IP licensing
Build, lead, and support a team of ASIC engineers through strategic hiring, training, and guidance to drive on-time and on-budget product delivery
Contribute to, analyze, review SOWs from vendors, supporting documentation, requirements sets that meet the needs of internal customers
Support engineering teams to define, debug, implement and deliver total solutions around purpose built ASICs
Define, implement and maintain key performance indicators (KPI) for areas of responsibility
Partner with technical program management and supply chain team members to manage external development partners, suppliers and vendors
B.S. or M.S. degree in Computer Engineering or Electrical Engineering, relevant technical field, or equivalent practical experience
12+ years experience in ASIC/SoC design verification
3+ years of experience as a People Manager
Clear understanding of complexities involved with various design verification tools, including Synopsys VCS or Cadence Xcelium Simulator, Verdi, JasperGold or VC Formal
Track record of first-pass success in ASIC Development
Experience working across multiple projects and adjusting priorities in partnership with stakeholders
Experience managing and delivering UVM constrained random test benches
Experience with interpreting functional specs and creating comprehensive test plan
Hands-on experience with complex subsystems like memory/LPDDR/HBM, cache, PCIE or Network on chip including performance verification
In depth knowledge of at least one of these areas - video coding standards, signal processing algorithms, neural networks and machine learning concepts, and/or other neural network development framework
Experience in formal verification techniques and methodologies",N/A,N/A,https://rr.jobsyn.org/8A548484528A4F9689CD18E8656FE62110
"Marketing Science Partner, India","Gurgaon, IND",Posted 174 days ago,Summary:,"Engage with clients and agencies to share research-based best practices and measure true business value by building and operationalizing “learning agendas”. The best practices and learning agendas will highlights how a client can improve business outcomes
Work with advertising and industry bodies to create best in class measurement solutions
Partner closely with sales to manage a set of accounts and prioritize which clients will get servicing from the team
Support client engagement with third party vendors responsible for setting up and conducting measurement studies
Drive client, vertical, and industry adoption of preferred measurement methodologies, best practices, products, and approaches in support of the “learning agenda”
Design tests to showcase the power of good measurement using client data and Facebook or third-party technology tools
Conduct in-depth standard and custom ad effectiveness studies for Facebook advertisers to understand the relative impact of different marketing strategies across digital platforms and across media
Communicate complex research results to a general audience
Offer selective consultation with clients & agencies on business hypothesis to test, measurement design & feasibility or insights interpretation
Operate internal & external education & training workshops to raise awareness & advocacy of Measurement solutions & analytical best practices (auction, use of lift tools…)
Bachelor’s degree in Business, Statistics, Data Science, Economics, Mathematics, Computer Science, Engineering, Sociology or similar
Direct experience independently scoping and executing research projects with clients and or cross-functional stakeholders
Experience analyzing and manipulating data sets to understand patterns and provide insights
Experience leading at an industry level and with clients
Ability to communicate technical content to general audience.
Client-facing experience (internal or external), including ability to drive meetings or change through adoption of new products or research methods.
Experience with digital advertising measurement methods and technologies
Proven excellence in working with structured and unstructured data-sets, statistical software such as R as well as data extraction tools such as Hive, python and/or SQL is a must
Experience with field experiments, experimental design, survey sampling, and/or panel data
Advanced degree in a quantitative field or an MBA",N/A,N/A,https://rr.jobsyn.org/2B340525A6094C53B013BD0D6B5A407110
"Marketing Science Partner, India","Bangalore, IND",Posted 174 days ago,Summary:,"Engage with clients and agencies to share research-based best practices and measure true business value by building and operationalizing “learning agendas”. The best practices and learning agendas will highlights how a client can improve business outcomes
Work with advertising and industry bodies to create best in class measurement solutions
Partner closely with sales to manage a set of accounts and prioritize which clients will get servicing from the team
Support client engagement with third party vendors responsible for setting up and conducting measurement studies
Drive client, vertical, and industry adoption of preferred measurement methodologies, best practices, products, and approaches in support of the “learning agenda”
Design tests to showcase the power of good measurement using client data and Facebook or third-party technology tools
Conduct in-depth standard and custom ad effectiveness studies for Facebook advertisers to understand the relative impact of different marketing strategies across digital platforms and across media
Communicate complex research results to a general audience
Offer selective consultation with clients & agencies on business hypothesis to test, measurement design & feasibility or insights interpretation
Operate internal & external education & training workshops to raise awareness & advocacy of Measurement solutions & analytical best practices (auction, use of lift tools…)
Bachelor’s degree in Business, Statistics, Data Science, Economics, Mathematics, Computer Science, Engineering, Sociology or similar
Direct experience independently scoping and executing research projects with clients and or cross-functional stakeholders
Experience analyzing and manipulating data sets to understand patterns and provide insights
Experience leading at an industry level and with clients
Ability to communicate technical content to general audience.
Client-facing experience (internal or external), including ability to drive meetings or change through adoption of new products or research methods.
Experience with digital advertising measurement methods and technologies
Proven excellence in working with structured and unstructured data-sets, statistical software such as R as well as data extraction tools such as Hive, python and/or SQL is a must
Experience with field experiments, experimental design, survey sampling, and/or panel data
Advanced degree in a quantitative field or an MBA",N/A,N/A,https://rr.jobsyn.org/45E299EAAD714B8A83DAD51F2CCA6A8C10
"Marketing Science Partner, India","Mumbai, IND",Posted 174 days ago,Summary:,"Engage with clients and agencies to share research-based best practices and measure true business value by building and operationalizing “learning agendas”. The best practices and learning agendas will highlights how a client can improve business outcomes
Work with advertising and industry bodies to create best in class measurement solutions
Partner closely with sales to manage a set of accounts and prioritize which clients will get servicing from the team
Support client engagement with third party vendors responsible for setting up and conducting measurement studies
Drive client, vertical, and industry adoption of preferred measurement methodologies, best practices, products, and approaches in support of the “learning agenda”
Design tests to showcase the power of good measurement using client data and Facebook or third-party technology tools
Conduct in-depth standard and custom ad effectiveness studies for Facebook advertisers to understand the relative impact of different marketing strategies across digital platforms and across media
Communicate complex research results to a general audience
Offer selective consultation with clients & agencies on business hypothesis to test, measurement design & feasibility or insights interpretation
Operate internal & external education & training workshops to raise awareness & advocacy of Measurement solutions & analytical best practices (auction, use of lift tools…)
Bachelor’s degree in Business, Statistics, Data Science, Economics, Mathematics, Computer Science, Engineering, Sociology or similar
Direct experience independently scoping and executing research projects with clients and or cross-functional stakeholders
Experience analyzing and manipulating data sets to understand patterns and provide insights
Experience leading at an industry level and with clients
Ability to communicate technical content to general audience.
Client-facing experience (internal or external), including ability to drive meetings or change through adoption of new products or research methods.
Experience with digital advertising measurement methods and technologies
Proven excellence in working with structured and unstructured data-sets, statistical software such as R as well as data extraction tools such as Hive, python and/or SQL is a must
Experience with field experiments, experimental design, survey sampling, and/or panel data
Advanced degree in a quantitative field or an MBA",N/A,N/A,https://rr.jobsyn.org/4986133401A348238006CA63E6F50CCC10
