Job Title,Location,Date Posted,Description,Responsibilities,Minimum Qualifications,Preferred Qualifications,Apply Link
KGS_MS_KYC_Analyst,"Bangalore, Karnataka, India",N/A,"The Analyst is responsible for conducting a periodic review in line with client policy to fulfil Know Your Customer (KYC) requirements. You will be expected to deliver against targets for both productivity and quality, managing your own pipeline and taking onboard feedback from approvers who are responsible for quality checking cases
  Requires ability to work to high standards of quality in performing corporate renewal reviews of Know Your Customer (KYC) due diligence
 Understand client policy and procedures and its application on client delivery
 Understanding information documentation requirements for corporate structures in KYC context/ evidence requirements. Requires in depth knowledge of corporate structures i.e. privately owned or public companies, trusts and partnerships
 Proactive review and follow-up on referrals and queries. Ability to determine needs for escalation to Subject Matter Coach (SMC)/Subject Matter Expert (SME) or to client
 Manage caseload throughout end to end process in timely manner
 Monitor actual performance to plan and make decisions to ensure business objectives are maintained
 Source data from a number of sources/systems and accurately transfer to primary system",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30022958/?mode=location
Manager_ Pune.,"Bangalore, Karnataka, India",N/A,"Minimum two S4 HANA implementation experience and with MM/FI/SD/PM/QM knowledge. Should have work on the latest S4 releases on Cloud.
 ABAP on HANA – CDS, AMDP, Restful ABAP Programming, ODATA, API
 Extensive knowledge on Side-by-Side Extension SAP BTP,RAP,CAPM
 Nice to have ARIBA / Coupa Integration / GTS / Fiori (ODATA & UI5 / SLT / HANA migrations) skill.
 Interfaces – IDOCs, Proxies, File Interfaces, Change Pointers, RFC, API’s
 Enhancements: BADI, Enhancement framework, User Exits, Customer Exits
 Forms – Adobe, Smart forms
 Should have knowledge of traditional workflow. Nice to have Flexible workflow experience in S4 HANA 
 ABAP OO, BAPI, BAPI Extensions
 Excellent Debugging skills",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023194/?mode=location
Senior - FS - Banking - MUM,"Mumbai, Maharashtra, India",N/A,"Job details
 •Proposed designation 
 Senior
 •Role type 
 Team Lead Role
 •Reporting to 
 Assistant Manager & Above
 •Geo to be supported 
 United Kingdom
 •Work timings 
 9:00 AM to 5:30 PM IST",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023214/?mode=location
KGS_MS_KYC_Analyst,"Bangalore, Karnataka, India",N/A,"The Analyst is responsible for conducting a periodic review in line with client policy to fulfil Know Your Customer (KYC) requirements. You will be expected to deliver against targets for both productivity and quality, managing your own pipeline and taking onboard feedback from approvers who are responsible for quality checking cases
  Requires ability to work to high standards of quality in performing corporate renewal reviews of Know Your Customer (KYC) due diligence
 Understand client policy and procedures and its application on client delivery
 Understanding information documentation requirements for corporate structures in KYC context/ evidence requirements. Requires in depth knowledge of corporate structures i.e. privately owned or public companies, trusts and partnerships
 Proactive review and follow-up on referrals and queries. Ability to determine needs for escalation to Subject Matter Coach (SMC)/Subject Matter Expert (SME) or to client
 Manage caseload throughout end to end process in timely manner
 Monitor actual performance to plan and make decisions to ensure business objectives are maintained
 Source data from a number of sources/systems and accurately transfer to primary system",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023309/?mode=location
Analyst,"Bangalore, Karnataka, India",N/A,"Associate –will be expected to deliver against targets for both productivity and quality, managing your own pipeline and taking onboard feedback from oversight who are responsible for service delivery",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023408/?mode=location
Oracle EPBCS- US- AM-Pune,"Pune, Maharashtra, India",N/A,"Role Responsibilities:
 We are looking for experienced consulting professionals who have a broad understanding of the solutions, industry best practices and multiple business processes within the EPM space. 
 The role would require:
 Ability to work independently as well as in a Collaborative team environment.
 Perform varied and complex duties and tasks that need independent judgment in order to implement and support Oracle EPM products and technology to meet customer needs.
 Expertise to build enhancements to existing applications and ability to manage multiple Oracle EPM tools.
 Capability to do root cause analysis and deliver high-quality, well-developed solutions within constraints of time.
 Demonstration of strong analytical and problem solving skills.
 Would need to work in 3 PM to 12 AM shift.
  Requirement 
 Must have a complete project lifecycle experience in a Planning and Budgeting Project.
 Must have experience working with modules with EPBCS – Finance, Workforce, Capex or Project.
 Proficient in writing Business Rules/Calc scripts.
 Experience with building Forms, working with SmartLists, Menu, Task List, Security and all other artifacts of the planning tools.
 Familiar with Application tuning and Optimization.
 Experience in ASO cubes and MDX member formulas.
 Good understanding and experience with Data movement between applications.
 Ability to update and maintain integrations in Data Management
 Expertise in Data Validation
 Good documentation and presentation skills.
  Good to Have
 Experience in writing Groovy scripts
 Experience in PCMCS
 Experience in Reporting – Narrative / FR
 Exposure to any other Oracle EPM cloud applications",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023776/?mode=location
Oracle ARCS - Con- US- Pune,"Pune, Maharashtra, India",N/A,"The MC- IT Advisory EPM team are seeking Consultants (Oracle Hyperion Account Reconciliation Cloud Specialist) to join the growing EPM practice.
 
  We are looking for an experienced consulting professional who has a broad understanding of the solutions, industry best practices and multiple business processes within the EPM space. 
 The role would require:
 Ability to work independently as well as in a Collaborative team environment.
 Perform varied and complex duties and tasks that need independent judgment in order to implement Oracle EPM products and technology to meet customer needs.
 Expertise to deliver functional and technical solutions on moderate to complex customer engagements
 Capability to deliver high quality, well developed solutions within constraints of time.
 Demonstration of strong analytical and problem solving skills.
  Requirement 
 Must have good knowledge on Account Reconciliation Process
 Must have a complete project lifecycle experience in Account Reconciliation Compliance / Transaction Matching Project.
 Must have Hands on Experience with ARCS. 
 Ability to set up periods, organizational units and create Formats, Custom Attributes, Profiles, Reconciliations. 
 Ability to set up match types, configuring auto-match rules, loading transactions, running auto-match, confirming suggested matches etc.
 Ability to understand Aging concept based on client requirement.
 Must be able to articulate the workflow process for Reconciliations.
 Familiar in passing GL, Sub-ledger and Intercompany adjustments.
 Ability to configure various Adjustments from ARCS to ERP systems.
 Good Experience in loading GL and Sub-ledger data to ARCS.
 Must be able to build reports using rtf template and SQL scripting.
 Integration from various sources of ERP and SQL based databases.
 Excellent communication skills
 Good documentation and presentation skills
  Good to Have
 Experience in FDMEE/DM.
 Working Knowledge on SQL Scripting.
 Good Knowledge on BI Publisher.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023777/?mode=location
Oracle EPBCS - US- AM- Bangalore,"Bangalore, Karnataka, India",N/A,"Role Responsibilities:
 We are looking for experienced consulting professionals who have a broad understanding of the solutions, industry best practices and multiple business processes within the EPM space. 
 The role would require:
 Ability to work independently as well as in a Collaborative team environment.
 Perform varied and complex duties and tasks that need independent judgment in order to implement and support Oracle EPM products and technology to meet customer needs.
 Expertise to build enhancements to existing applications and ability to manage multiple Oracle EPM tools.
 Capability to do root cause analysis and deliver high-quality, well-developed solutions within constraints of time.
 Demonstration of strong analytical and problem solving skills.
 Would need to work in 3 PM to 12 AM shift.
  Requirement 
 Must have a complete project lifecycle experience in a Planning and Budgeting Project.
 Must have experience working with modules with EPBCS – Finance, Workforce, Capex or Project.
 Proficient in writing Business Rules/Calc scripts.
 Experience with building Forms, working with SmartLists, Menu, Task List, Security and all other artifacts of the planning tools.
 Familiar with Application tuning and Optimization.
 Experience in ASO cubes and MDX member formulas.
 Good understanding and experience with Data movement between applications.
 Ability to update and maintain integrations in Data Management
 Expertise in Data Validation
 Good documentation and presentation skills.
  Good to Have
 Experience in writing Groovy scripts
 Experience in PCMCS
 Experience in Reporting – Narrative / FR
 Exposure to any other Oracle EPM cloud applications",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023778/?mode=location
Oracle EPBCS - Con- US- Gurgaon,"Gurgaon, Haryana, India",N/A,"Role Responsibilities:
 We are looking for experienced consulting professionals who have a broad understanding of the solutions, industry best practices and multiple business processes within the EPM space. 
 The role would require:
 Ability to work independently as well as in a Collaborative team environment.
 Perform varied and complex duties and tasks that need independent judgment in order to implement and support Oracle EPM products and technology to meet customer needs.
 Expertise to build enhancements to existing applications and ability to manage multiple Oracle EPM tools.
 Capability to do root cause analysis and deliver high-quality, well-developed solutions within constraints of time.
 Demonstration of strong analytical and problem solving skills.
 Would need to work in 3 PM to 12 AM shift.
  Requirement 
 Must have a complete project lifecycle experience in a Planning and Budgeting Project.
 Must have experience working with modules with EPBCS – Finance, Workforce, Capex or Project.
 Proficient in writing Business Rules/Calc scripts.
 Experience with building Forms, working with SmartLists, Menu, Task List, Security and all other artifacts of the planning tools.
 Familiar with Application tuning and Optimization.
 Experience in ASO cubes and MDX member formulas.
 Good understanding and experience with Data movement between applications.
 Ability to update and maintain integrations in Data Management
 Expertise in Data Validation
 Good documentation and presentation skills.
  Good to Have
 Experience in writing Groovy scripts
 Experience in PCMCS
 Experience in Reporting – Narrative / FR
 Exposure to any other Oracle EPM cloud applications",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023779/?mode=location
Oracle EPBCS - AM- US - Gurgaon,"Gurgaon, Haryana, India",N/A,"Role Responsibilities:
 We are looking for experienced consulting professionals who have a broad understanding of the solutions, industry best practices and multiple business processes within the EPM space. 
 The role would require:
 Ability to work independently as well as in a Collaborative team environment.
 Perform varied and complex duties and tasks that need independent judgment in order to implement and support Oracle EPM products and technology to meet customer needs.
 Expertise to build enhancements to existing applications and ability to manage multiple Oracle EPM tools.
 Capability to do root cause analysis and deliver high-quality, well-developed solutions within constraints of time.
 Demonstration of strong analytical and problem solving skills.
 Would need to work in 3 PM to 12 AM shift.
  Requirement 
 Must have a complete project lifecycle experience in a Planning and Budgeting Project.
 Must have experience working with modules with EPBCS – Finance, Workforce, Capex or Project.
 Proficient in writing Business Rules/Calc scripts.
 Experience with building Forms, working with SmartLists, Menu, Task List, Security and all other artifacts of the planning tools.
 Familiar with Application tuning and Optimization.
 Experience in ASO cubes and MDX member formulas.
 Good understanding and experience with Data movement between applications.
 Ability to update and maintain integrations in Data Management
 Expertise in Data Validation
 Good documentation and presentation skills.
  Good to Have
 Experience in writing Groovy scripts
 Experience in PCMCS
 Experience in Reporting – Narrative / FR
 Exposure to any other Oracle EPM cloud applications
  Experience & Background 
 Graduate qualification (B.E/B.Tech)/MBA/MCA 
 5-9 years of experience in Oracle EPM tools. 
 Excellent communication skills",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023780/?mode=location
Oracle EPBCS - Con - US- Bangalore,"Bangalore, Karnataka, India",N/A,"Role Responsibilities:
 We are looking for experienced consulting professionals who have a broad understanding of the solutions, industry best practices and multiple business processes within the EPM space. 
 The role would require:
 Ability to work independently as well as in a Collaborative team environment.
 Perform varied and complex duties and tasks that need independent judgment in order to implement and support Oracle EPM products and technology to meet customer needs.
 Expertise to build enhancements to existing applications and ability to manage multiple Oracle EPM tools.
 Capability to do root cause analysis and deliver high-quality, well-developed solutions within constraints of time.
 Demonstration of strong analytical and problem solving skills.
 Would need to work in 3 PM to 12 AM shift.
  Requirement 
 Must have a complete project lifecycle experience in a Planning and Budgeting Project.
 Must have experience working with modules with EPBCS – Finance, Workforce, Capex or Project.
 Proficient in writing Business Rules/Calc scripts.
 Experience with building Forms, working with SmartLists, Menu, Task List, Security and all other artifacts of the planning tools.
 Familiar with Application tuning and Optimization.
 Experience in ASO cubes and MDX member formulas.
 Good understanding and experience with Data movement between applications.
 Ability to update and maintain integrations in Data Management
 Expertise in Data Validation
 Good documentation and presentation skills.
  Good to Have
 Experience in writing Groovy scripts
 Experience in PCMCS
 Experience in Reporting – Narrative / FR
 Exposure to any other Oracle EPM cloud applications
  Experience & Background 
 Graduate qualification (B.E/B.Tech)/MBA/MCA 
 4-6 years of experience in Oracle EPM tools. 
 Excellent communication skills",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023782/?mode=location
Oracle ARCS - AM-US- Bangalore,"Bangalore, Karnataka, India",N/A,"The MC- IT Advisory EPM team are seeking Consultants (Oracle Hyperion Account Reconciliation Cloud Specialist) to join the growing EPM practice.
 
  We are looking for an experienced consulting professional who has a broad understanding of the solutions, industry best practices and multiple business processes within the EPM space. 
 The role would require:
 Ability to work independently as well as in a Collaborative team environment.
 Perform varied and complex duties and tasks that need independent judgment in order to implement Oracle EPM products and technology to meet customer needs.
 Expertise to deliver functional and technical solutions on moderate to complex customer engagements
 Capability to deliver high quality, well developed solutions within constraints of time.
 Demonstration of strong analytical and problem solving skills.
  Requirement 
 Must have good knowledge on Account Reconciliation Process
 Must have a complete project lifecycle experience in Account Reconciliation Compliance / Transaction Matching Project.
 Must have Hands on Experience with ARCS. 
 Ability to set up periods, organizational units and create Formats, Custom Attributes, Profiles, Reconciliations. 
 Ability to set up match types, configuring auto-match rules, loading transactions, running auto-match, confirming suggested matches etc.
 Ability to understand Aging concept based on client requirement.
 Must be able to articulate the workflow process for Reconciliations.
 Familiar in passing GL, Sub-ledger and Intercompany adjustments.
 Ability to configure various Adjustments from ARCS to ERP systems.
 Good Experience in loading GL and Sub-ledger data to ARCS.
 Must be able to build reports using rtf template and SQL scripting.
 Integration from various sources of ERP and SQL based databases.
 Excellent communication skills
 Good documentation and presentation skills
  Good to Have
 Experience in FDMEE/DM.
 Working Knowledge on SQL Scripting.
 Good Knowledge on BI Publisher.
  Experience & Background 
 Graduate qualification (B.E/B.Tech)/MBA/MCA
 Excellent communication skills",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023784/?mode=location
Oracle DM - AM - US- Pune,"Pune, Maharashtra, India",N/A,"The MC- IT Advisory EPM team are seeking Consultants (Oracle FDMEE/Data Management Cloud Service Integration Specialist) to join the growing EPM practice.
 
  We are looking for an experienced consulting professional who has a broad understanding of the solutions, industry best practices and multiple business processes within the EPM space. 
 The role would require:
 Ability to work independently as well as in a Collaborative team environment.
 Perform varied and complex duties and tasks that need independent judgment in order to implement Oracle EPM products and technology to meet customer needs.
 Expertise to deliver functional and technical solutions on moderate to complex customer engagements
 Capability to deliver high quality, well developed solutions within constraints of time.
 Demonstration of strong analytical and problem solving skills.
 Work directly functional and integration consultants to establish conversion approach, complete Integration and Data loading into Oracle Cloud/Hyperion Essbase/Planning/HFM Application’s.
 Ability to assist with Data extract/Data mapping, explanation of the conversion process, defining requirements, and working towards getting the correct extracts and preparing for the Data and Validation conversion cycle.
  Requirement 
 Hands-on implementation experience of Data Management/Data Exchange/FDMEE on EPM to EPM/on premises or ERP to EPM or other sources
 At least 2-4 integration implementation Experience in cloud/On-premises/other sources
 Hands on experience in Integrating to one of the following sources: Oracle ERP, PeopleSoft or EBS Financial / HCM (Added advantage) 
 Worked on LCM, migrating artifacts form one environment to another environment.
 Good working skills on Batch processing, file based Single & Multi Period data loading and FDMEE Security.
 Knowledge on creating Reports in FDMEE (Added advantage)
 Implementation experience of Automation using EPM Automate or RestAPI
 Scripting Experience : Batch / Shell/ PowerShell
 Good documentation and presentation skills
  Good to Have
 Experience on OIC (Oracle Integration Cloud).
 Exposure to PBCS/EPBCS and FCCS Applications
 Rest API, Jython & SQL scripting.
 Exposure to Pipeline/Groovy
  Experience & Background 
 Graduate qualification (B.E/B.Tech)/MBA/MCA
 5-9 years of experience in Oracle EPM tools. 
 Excellent communication skills",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023786/?mode=location
Oracle EPBCS - Con - US- Bangalore,"Bangalore, Karnataka, India",N/A,"We are looking for experienced consulting professionals who have a broad understanding of the solutions, industry best practices and multiple business processes within the EPM space. 
 The role would require:
 Ability to work independently as well as in a Collaborative team environment.
 Perform varied and complex duties and tasks that need independent judgment in order to implement and support Oracle EPM products and technology to meet customer needs.
 Expertise to build enhancements to existing applications and ability to manage multiple Oracle EPM tools.
 Capability to do root cause analysis and deliver high-quality, well-developed solutions within constraints of time.
 Demonstration of strong analytical and problem solving skills.
 Would need to work in 3 PM to 12 AM shift.
  Requirement 
 Must have a complete project lifecycle experience in a Planning and Budgeting Project.
 Must have experience working with modules with EPBCS – Finance, Workforce, Capex or Project.
 Proficient in writing Business Rules/Calc scripts.
 Experience with building Forms, working with SmartLists, Menu, Task List, Security and all other artifacts of the planning tools.
 Familiar with Application tuning and Optimization.
 Experience in ASO cubes and MDX member formulas.
 Good understanding and experience with Data movement between applications.
 Ability to update and maintain integrations in Data Management
 Expertise in Data Validation
 Good documentation and presentation skills.
  Good to Have
 Experience in writing Groovy scripts
 Experience in PCMCS
 Experience in Reporting – Narrative / FR
 Exposure to any other Oracle EPM cloud applications
  Experience & Background 
 Graduate qualification (B.E/B.Tech)/MBA/MCA 
 3-5 years of experience in Oracle EPM tools. 
 Excellent communication skills",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023788/?mode=location
Manager Tech ERP,"Bangalore, Karnataka, India",N/A,"#KGS
 Your responsibilities will include:
 Client delivery
 Prepare, plan and deliver M&A technology programmes and technology due diligence, with a focus on ERP implications in a transaction
 Leading and supporting our clients through technology programmes arising from acquisitions, divestitures, carve outs and other transactions, focusing on the implementation, separation, integrating etc. of ERP systems
 Drawing on knowledge and experience to provide high quality and deep insights and recommendations to our clients
 Provide ERP insights and oversee the integration and separation of ERP systems during mergers and acquisitions across a wide range of projects 
 Leading client meetings and work with various business functions to ensure all ERP functional requirement are captured during the transaction
 Lead ERP data migration projects during the transaction and work closely with the third-party vendors to ensure smooth implementation or migration
 Coordinate and write IT due diligence reports during the pre-deal process
 Interfacing with senior internal and external stakeholders both at clients and within KPMG
 Practice Development
 Developing additional products and potential revenue streams focused on ERP based solutions in transactions
 Expanding the ERP knowledge, capabilities, and experience across the team
 Coaching and mentoring junior members of the team
 Identifying and driving opportunities for wider KPMG as a result of work in transactions
 Owning engagement management including quality and risk management for the project",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023951/?mode=location
Manager Tech Value Creation,"Bangalore, Karnataka, India",N/A,"#KGS
 We are recruiting for Manager with skillset in the Technology in M&A team who will be responsible for driving value through strategic mergers and acquisitions from technology perspective. This role involves conducting thorough due diligence, identifying and realizing synergies, planning and managing transactions, analyzing market trends, and engaging with key stakeholders. The ideal candidate possesses a strong analytical mindset, deep understanding of technology trends, and excellent communication skills.
 Your responsibilities will include:
 Client delivery
 Driving transformation and growth projects, including strategic roadmap, success KPIs, go-to-market strategy, etc.
 Developing business cases and business plans underpinned by robust financial / data analysis in support of strategic initiatives
 Develop and execute M&A strategies, focusing on innovation, market expansion, and competitive advantage
 Leveraging client data to identify cost optimization opportunities in back office, supply chain, procurement, manufacturing and other business areas
 Carrying out high quality research and data analysis to support either projects or business development and help clients assess the impact of change in market dynamics on their organizations
 Develop IT specific value creation plans that align with broader business objectives
 Conduct thorough due diligence to evaluate the technological capabilities, intellectual property, and potential risks of target companies
 Identify opportunities for IT cost reduction, synergies and scalability post-acquisition
 Identify and realize synergies in technology infrastructure, software development, and digital transformation to enhance efficiency and innovation
 Plan and oversee the transaction of technology systems, platforms, and teams, ensuring a seamless transition and maximizing value creation
 Analyze market trends, competitive landscape, and emerging technologies for M&A decisions and strategies
 Engage with key stakeholders, including senior management, investors, and employees, to align goals and expectations
 Monitor and evaluate the performance of M&A activities, focusing on technological advancements, cost savings, and revenue growth
 Practice Development
 Foster a culture of innovation by encouraging collaboration between acquired and existing teams. Identify opportunities for new product development, process improvements, and technological breakthroughs
 Expanding the technology value creation knowledge base, capabilities, and experience across the team
 Coaching and mentoring junior members of the team, as required
 Identifying and driving opportunities for wider KPMG as a result of work in transactions
 Owning engagement management including quality and risk management for the project",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30023952/?mode=location
Assistant Manager - Gen AI Engineer,"Bangalore, Karnataka, India",N/A,"KPMG is currently seeking a Assistant Manager, Python developers with GenAI solution development
  Responsibilities:
 • Implement, and optimize AI/ML models and algorithms with a focus on Agentic AI and Retrieval-Augmented Generation (RAG).
 • Implement scalable machine learning models and algorithms to solve complex challenges.
 • Research and integrate the latest AI tools and frameworks into existing systems.
 • Stay up-to-date with advancements in AI/ML research and apply them to practical problems.
 • Experiment with and implement Generative AI technologies across multiple domains.
 • Leverage cloud platforms like Google Cloud, AWS, and Azure for scalable AI/ML deployments.
 • Utilize open-source large language models (LLMs) such as LLama3 in AI application development.
  Key Skills:
 • Strong understanding of Agentic AI concepts and applications.
 • Hands-on experience with Retrieval-Augmented Generation (RAG) models.
 • Expertise in machine learning and deep learning frameworks (e.g., TensorFlow, PyTorch).
 • Experience with Large language models (e.g., GPT-4, LLama, Azure OpenAI) and integrating them into production systems.
 • Proficiency in programming languages such as Python, and familiarity with libraries like Hugging Face Transformers, langchain and llama index.
 • Experience in building and deploying AI/ML solutions using cloud platforms (Azure).
 • Knowledge of data retrieval, natural language processing (NLP), and reinforcement learning techniques.
 • Strong problem-solving skills and ability to work in a fast-paced, collaborative environment.
 • Experience with model optimization, fine-tuning, and inference strategies to improve system performance.
  Preferred Skills:
 • Experience with advanced NLP tasks like text generation, summarization, and question answering, familiarity with reinforcement learning algorithms and their application in intelligent agent design.
 • Familiarity with containerization technologies (e.g., Docker, Kubernetes).
 • Background in computer vision and image generation techniques..",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024620/?mode=location
Assistant Manager - Fullstack Developer,"Bangalore, Karnataka, India",N/A,"KPMG is currently seeking a Fullstack Developer (Assistant Manager),
  Responsibilities:
 Expert in building large scale secure chat-based web applications
 Expert in setting up RAG and ingestion pipelines from source (e.g. sharepoint) to vector store (e.g. cogsearch)
 Expert in Python, Flask, FastAPI, LlamaIndex, Langchain, React, Angular, Vue.
 Fluent in Document Intelligent, API Management, Function/Logic Apps, Cosmo DB
 Strong problem-solving skills and attention to details
  Key Skills:
 • Strong understanding of Python, Flask, FastAPI, LlamaIndex, Langchain, React, Angular, Vue.
 • Expertise in machine learning and deep learning frameworks (e.g., TensorFlow, PyTorch).
 • Proficiency in programming languages such as Python, and familiarity with libraries like Hugging Face Transformers, langchain and llama index.
 • Experience with model optimization, fine-tuning, and inference strategies to improve system performance.
  Preferred Skills:
 • Experience with advanced NLP tasks like text generation, summarization, and question answering, familiarity with reinforcement learning algorithms and their application in intelligent agent design.
 • Familiarity with containerization technologies (e.g., Docker, Kubernetes).
 • Background in computer vision and image generation techniques..",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024621/?mode=location
Assistant Manager - UI Developer,"Bangalore, Karnataka, India",N/A,"KPMG is currently seeking a UI Developer (Assistant Manager),
  Responsibilities:
 Expert in building large scale secure chat-based web applications
 Expert is building responsive, accessible, high-performance web application with using modern frontend technologies.
 Expert in Javascript, typescript, html5, CSS3, and modern frameworks (react, vue, angular)
 Expert in Restful APIs, GraphQA, state management (Redux, Vuex, Zustand, or Recoil)
  Key Skills:
 • Strong understanding of Python, Flask, FastAPI, LlamaIndex, Langchain, React, Angular, Vue.
 • Expertise in machine learning and deep learning frameworks (e.g., TensorFlow, PyTorch).
 • Proficiency in programming languages such as Python, and familiarity with libraries like Hugging Face Transformers, langchain and llama index.
 • Experience with model optimization, fine-tuning, and inference strategies to improve system performance.
 Strong problem-solving skills and attention to details
  Preferred Skills:
 • Familiar with Figma, Sketch, od Adobe UX for UX/UX collaboration
 • Familiarity with containerization technologies (e.g., Docker, Kubernetes).
 • Background in computer vision and image generation techniques..",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024623/?mode=location
Azure Data Engineer - Microsoft Fabric - Consultant,"Bangalore, Karnataka, India",N/A,"Mandatory Skills
 Bachelor’s or higher degree in Computer Science or a related discipline; or equivalent (minimum 4+ years work experience). 
 At least 1+ years of consulting or client service delivery experience on Azure Microsoft Fabric.
 At least 1+ years of experience in developing data ingestion, data processing and analytical pipelines for big data, relational databases such as SQL server and data warehouse solutions such as Synapse/Azure Databricks
 Hands-on experience implementing data ingestion, ETL and data processing using Azure services: ADLS, Azure Data Factory, Azure Functions, services in Microsoft Fabric etc.
 Minimum of 1+ years of hands-on experience in Azure and Big Data technologies such as Java, Python, SQL, ADLS/Blob, pyspark/SparkSQL, Databricks.
 Minimum of 1+ years of RDBMS experience
 Experience in using Big Data File Formats and compression techniques.
 Experience working with Developer tools such as Azure DevOps, Visual Studio Team Server, Git, etc.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024683/?mode=location
Azure Data Engineer - Microsoft Fabric - Consultant,"Bangalore, Karnataka, India",N/A,"Mandatory Skills
 Bachelor’s or higher degree in Computer Science or a related discipline; or equivalent (minimum 4+ years work experience). 
 At least 1+ years of consulting or client service delivery experience on Azure Microsoft Fabric.
 At least 1+ years of experience in developing data ingestion, data processing and analytical pipelines for big data, relational databases such as SQL server and data warehouse solutions such as Synapse/Azure Databricks
 Hands-on experience implementing data ingestion, ETL and data processing using Azure services: ADLS, Azure Data Factory, Azure Functions, services in Microsoft Fabric etc.
 Minimum of 1+ years of hands-on experience in Azure and Big Data technologies such as Java, Python, SQL, ADLS/Blob, pyspark/SparkSQL, Databricks.
 Minimum of 1+ years of RDBMS experience
 Experience in using Big Data File Formats and compression techniques.
 Experience working with Developer tools such as Azure DevOps, Visual Studio Team Server, Git, etc.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024684/?mode=location
Consultant - Integration and Separation (M&A),"Gurgaon, Haryana, India",N/A,"#KGS
 We are recruiting for a Consultant in the Deal Advisory Integration & Separation (I&S) team. Working as a Consultant in the team, your responsibilities will include:
 Provide daily support to project office activities of the I&S management office (IMO/SMO)
 Provide support to a number of work streams on integration / separation projects, supporting client work stream leads to fulfil their work stream objectives
 Work with cross-functional teams in implementing services and lead team interviews and workshops
 Assist in the development and presentation of final project deliverables
 Proactively co-ordinate with onshore engagement teams to procure new engagements / engagement work, obtain clarifications, communicate progress and post-delivery de-brief and feedback
 Support analytics on synergy and separation type projects and be responsible for first draft of significant sections, if not all, synergy commentary reports
 Ownership and maintenance of financial models on an engagement
 When you are not working on a project, you will provide support to senior colleagues in preparation of proposal materials",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024694/?mode=location
