Job Title,Location,Date Posted,Description,Responsibilities,Minimum Qualifications,Preferred Qualifications,Apply Link
App Store Business Lead India,India,29-Jan-25,"The people here at Apple don’t just build products— they craft the kind of wonder that has revolutionized entire industries. It’s the diversity of those people and their ideas that encourage the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Imagine what you could do here. Join Apple, and help us leave the world better than we found it. A job at Apple is unlike any other you’ve had. You will be challenged. You will inspired. And you’ll be proud! At Apple, phenomenal ideas have a way of becoming phenomenal products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish! 

The App Store is the world's largest and most innovative software store, serving hundreds of millions of iPhone, iPad, Apple TV, Apple Watch, iMessage and Mac customers! We are looking for a multifaceted and passionate leader to join us and lead App Store business relationships with developers based in India. We are looking for someone with a real passion for technology and experience in handling relationships. 

We are seeking a highly qualified business leader to lead the App Store Business for India. A key member of Services leadership in India, you will be driving the vision for growth for the App Store and corresponding developer businesses in the country.",#NAME?,"15+ years of proven ability across consumer tech, management consulting, and corporate strategy roles delivering business growth in the digital world.
Bachelors degree or equivalent experience in Business or related field. MBA or equivalent experience degree preferred.
Strong understanding of consumer tech landscape, and subscription economics in the region with a deep passion for mobile technology.
Relevant proven experience in business development, partnership management, product management, management consulting, or business analysis.
Excellent leadership and interpersonal skills, ability to influence leaders through storytelling.
Strong analytical focus and use of metrics to make informed decisions.
Ability to work both independently and as a team.","In-depth knowledge of the mobile app landscape, third-party products, and industry trends would be a plus.
You should have a track record of developing outstanding presentations and delivering them to both large and small groups, including to senior leaders.
Excellent organisational skills and the ability to manage multiple priorities at a time.
Passion for and understanding of Apple brand and products.",https://jobs.apple.com/en-in/login?favId=PIPE-200588929
NoSQL Engineer / SRE,India,29-Jan-25,"Imagine what you could do here. At Apple, phenomenal ideas have a way of becoming great products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish.

The people here at Apple don’t just create products — they create the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it!

We are looking for a passionate NoSQL / Search Engineer to help manage the large scale data store environments. This team is responsible for providing new architectures and scalability solutions to ever growing business and data processing needs.  Individual can go to the depths to solve complex problems and have the curiosity to explore and learn new technologies for innovative solutions.","Design, implement and maintain NoSQL database systems / search engines.
Develop and optimize search algorithms to ensure high performance and accuracy.
Analyze and understand data requirements to design appropriate data models.
Monitor and troubleshoot database performance issues, ensuring system stability and efficiency.
Implement data indexing and ensure efficient data retrieval processes.
Collaborate with cross-functional teams to understand business requirements and translate them into technical solutions.
Stay updated with the latest advancements in NoSQL and search technologies, and apply them to improve existing systems.
Create and maintain documentation related to database configurations, schemas, and processes
Will work with global teams in US. Deliver solutions that can keep up with a rapidly evolving product in a timely fashion","4+ years or experience as a NoSQL / Search Engineer or in a similar role.
Strong understanding and hands-on experience with NoSQL databases such as Cassandra, Couchbase, or similar.
Expertise in search technologies such as Elasticsearch, Solr, or similar.
Proficiency in programming languages such as Java, Python
Familiarity with data modeling, indexing, and query optimization techniques.
Experience with large-scale data processing and distributed systems.
Strong problem-solving skills and attention to detail.
Good in depth understanding of the Linux in term of debugging tools and performance tuning","Experience with cloud platforms such as AWS, Google Cloud, or Azure is a plus
Knowledge of machine learning techniques and their application in search is an added bonus to have
JVM Tuning tools, OS Performance and Debugging
Open source contributions will be a huge plus",https://jobs.apple.com/en-in/login?favId=PIPE-200583741
People Business Partner,India,27-Jan-25,"Do you have a passion to help others succeed? Do you genuinely believe that talent is the greatest asset of any company? As a member of Apple’s People group, you’ll help discover and develop our most important resource: our people! Together, we’ll search the world to build our collective of talented perfectionists, visionaries, and inventors. All the while, your efforts will maintain Apple as the most innovative company by striving to make us the most diverse — open to all people, all backgrounds, and all perspectives. And that’s just the beginning, because throughout Apple employees’ careers, you will continue to help professional growth and support them in work and life. Join the People team and help build and keep the extraordinary talent it takes to make extraordinary products!   Come join Apple's People team. We are looking for a strategic People Business Partner who embodies our culture and core values and can champion large, non-exempt, support group teams. You will deliver a full spectrum of both strategic and tactical HR support and programs to the organization from educating clients on compensation practices, labor and employee relations, performance management, career development to advising on various management issues.","In this role, you will closely partner with business leaders to align on the People strategy.   
- Business Knowledge: Ensure depth of understanding of organizations supported, including key functions and processes.   
- Organizational Development: Support and work with business teams to understand current and future goals and trends that may impact workforce needs and initiatives. Proactively engage with leaders on people strategy through workforce planning, organization design and structure.   
- Talent & Performance Management: Design and deliver appropriate talent planning activities that will identify talent, leadership development priorities, and succession plans. Focus efforts on accessing development needs, and promoting a learning environment which supports on-the-job opportunities. Leverage coaching skills to assist employees and managers through development and performance matters.   
- Diversity Programs: Partner to drive diversity initiatives with consideration for talent movement, I&D dashboards, recruiting and representation as well as targeted development initiatives. Collaborate to develop I&D action plans in partnership with cross-functional partners   
- Compensation: Advise on local and global compensation initiatives. Competence in interpreting internal compensation framework and external market survey data. Identifying emerging trends.   
- Special Projects: Develop and work on special and cross-functional projects as identified.   
- Training: Understand the training/development needs of organization and act as liaison with Apple University to deliver or secure appropriate training to the organization. Author and deliver curriculum for site- and division-specific brown bags and training.   
- HR Metrics: Use data to develop the People agenda. Track and report staffing, retention, attrition, and other data to line management; recommend programs and/or enhancements as appropriate.",10+ years of experience as a HR business partner supporting medium to large cross functional teams in a matrixed environment across multiple lines of businesses.,"Masters' degree in Human Resources or related fields is preferred
Ability to coach, mentor and advise where appropriate to help leaders, managers and employees grow and develop in alignment with business and personal goals.
Strong communication and influencing skills
Foundational understanding of HR analytics and experience with HR systems & tools is essential. Workday knowledge is a plus.
Highly collaborative approach to working with stakeholders
Impeccable judgment and ability to balance the needs of the company and employees alike
Resourceful, inventive, self-motivated and able to independently lead
Rotation in an Organizational Development or Project Center of Excellence would be an added plus",https://jobs.apple.com/en-in/login?favId=PIPE-200588467
"Junior Software Developer in Test, IS&T",India,27-Jan-25,"At Apple, new ideas have a way of becoming extraordinary products, services and customer experiences very quickly. Bring passion and dedication to your job, and there’s no telling what you could accomplish. The people here at Apple don’t just craft products - they build the kind of wonder that’s revolutionised entire industries!. It’s the diversity of those people and their ideas that encourages the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it. 

Apple’s IS&T team is looking for a passionate Software Developer in Test Engineer to contribute to design, analysis and certification of our applications. We are looking for someone who is equally passionate about quality and using lightweight processes to consistently achieve it. The role would also involve interacting with multi-functional engineering and product teams to test features, perform root cause analysis, and drive the quality of customer’s experience.","In this role, you will be involved in quality engineering for critical customer facing applications, work in a fast-paced, dynamic environment and be directly responsible for:

-  Understanding new and existing feature implementations.

-  Authoring test scenarios, scripts, and plans.

-  Executing various tests, including but not limited to UI, functional, performance, stability testing etc. as per requirements.

-  Write and review automation test scripts.

-  Identifying and reporting defects, inclusive of first-level root cause analysis and consistent steps to reproduce.

-  Collaborating closely with project management, development, SRE/Ops and other QE teams to achieve excellence

-  Contribute innovative ideas, insights, and implementations to elevate QE tasks and processes, fostering improvement and efficiency.","1 to 2 years experience in software quality engineering
Strong practical experience in automation with Java and/or Swift
Strong hands-on experience on JUnit/TestNG and/or XCTest, Playwright/Selenium or any other mobile automation
Experience in testing API/Web Service, Web apps or Mac/iOS/iPadOS native applications
Excellent written and verbal communication skills","Expertise in QE processes, tools and metrics
Experience in Maven/Gradle and Git repositories are required
Solid understanding of software build tools, CI/CD integrations, deployment process and code quality checking tools
Understands logs scanning to identify the errors and root cause
Experience with load/performance testing with JMeter/Gatling
Experience in applying AI/ML technologies for testing
Experience with Mac/Unix commands, bash scripting is a plus
Experience with automation for iPhone/Mac (Swift and XCTest) platform is a plus
Good knowledge of automation framework architecture, design and development
Experience working in Agile development environment
Proven track record to deliver high-quality work on tight schedules
Ability to work in a fast-paced environment with frequent context switching
Hunger to learn and explore new technologies which will optimize the existing technologies
Self-motivated, independent and proactive
Outstanding collaboration and organizational skills",https://jobs.apple.com/en-in/login?favId=PIPE-200588219
Automation Subject Matter Expert,India,24-Jan-25,"Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish. 

The people here at Apple don’t just create products — they create the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it.

We are looking for an Automation SME to drive automation activities for stringent enclosure and module manufacturing processes as part of Manufacturing Design’s Automation SME team. Will also work with integrators, technology suppliers, contract manufacturers, and internal customers to develop advanced automation capabilities and implement them in the supply chain to exacting standards on aggressive project timelines.","Join a dynamic team of Subject Matter Experts and help drive automation activities (including machine vision and robotics) for key manufacturing processes in the enclosure and module spaces. We look forward to these contributions in this role :

-  Work with cross-function operations teams and contract manufacturers to evaluate automation implementation risk, create technical requirements/RFP package, assess capabilities of automation integrators, provide DFM feedback, support integrator down-select activities, and estimate automation costs and capabilities. 

-  Work onsite with integrators to drive design reviews, implement proof of concept, maintain and resolve issues lists, implement data logging and traceability requirements, review control logic and programming, and define qualification requirements for FAT/SAT. 

-  Provide onsite technical support at FAT/SAT, development builds, production builds, and production ramp as needed to ensure equipment capability, availability, and productivity. 

-  Coordinate above activities with Cupertino counterparts to push process capability, ensure timely completion of deliverables, and identify/mitigate risk ahead of schedule. 

-  Present detailed analyses to key decision makers to enable commercial and design decisions. 

-  Drive pioneering research and development activities both in-house and with industry partners to deliver step-change improvements to process capability. 

-  Maintain deep knowledge of equipment capabilities and key process drivers; keep abreast of the latest industrial developments and leverage new technologies in novel ways to enable improved capabilities; serve as subject matter expert (SME) for project teams.","8+ years of professional experience working on automation and robotics applications for mass production applications.
BTech/ MTech in engineering (mechanical, manufacturing, automation, robotics or equivalent) from a premier school","Experience designing, deploying, qualifying, supporting, and project managing automated manufacturing process lines that incorporate machine vision (including cameras, lighting, and programming), motion control (including actuators, motors, pneumatics) and sensors, with expertise in most of those component groups.
Strong mechanical design, development, and FA skills.
Ability to reconcile DFM feedback with design goals, anticipate risk and identify mitigation opportunities, drive root cause/corrective action and process optimization activities to closure efficiently with proper design of experiment (DOE) practices and detailed data analysis using statistical methods such as process capability, correlation, GR&R, etc. and software such as JMP, Matlab, etc.
Ability to work independently on a variety of demanding, concurrent projects that often require creative solutions.
A positive attitude with a hands-on approach and a desire to drive innovation and create world-class products.
Expertise with one or more brands (ABB, KUKA, Fanuc etc.) six-axis industrial robots, their textual programming languages (RAPID, KRL, Karel etc.), and their offline programming (OLP) packages (RobotStudio KUKA.Sim, Roboguide etc.), or equivalents.
Extensive experience using CAD to review and design mechanical components and assemblies, and create proper engineering part drawings using GD&T practices.
Expertise with PLCs (Mitsubishi, Panasonic, Beckhoff, Siemens, Allen-Bradley, etc.) and various PLC programming languages including Ladder Diagram, Structured Text and Function Block Diagram.
Experience working overseas with international supply chains and contract manufacturers.
Fluent spoken and written English skills with an ability to articulate complex, technical concepts and issues in a clear and concise manner to audiences of mixed backgrounds.
Consistent domestic travel required (~40%)",https://jobs.apple.com/en-in/login?favId=PIPE-200588227
India Small Business Lead - Enterprise Sales,India,Not Found,"The people here at Apple don’t just create products — they create the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it. 

Apple’s Sales organization generates the revenue needed to fuel our ongoing development of products and services. This in turn, enriches the lives of hundreds of millions of people around the world. Our sales team, is in many ways, the face of Apple to our largest customers. 

We are here to grow SMB at Apple through our Strategic Partner’s teams. We’ve partnered with experts in business, around the world, to change the way people work. In our team, we collaborate with the global partner, regional sales, channel marketing and systems engineering teams, both inside and outside Apple, to create and implement sales plans, covering industries and other end-customer focus areas. Areas of work include new Business Development, Partner Management, and SMB Sales Programs.","We know the Small and Medium Business landscape. We build strategies and plans to grow the market. 

We work closely with a variety of partners who deliver business solutions and products to our SMB customers. 

We implement Apple’s SMB Worldwide go-to-market programs for our assigned territory. We coordinate the funding and prioritization of partnership activities in market and manage regional demand generation plans. 

We strengthen and influence internal and external programs by collaborating cross- functionally. We often draw on our previous successes and our partners expertise to drive scale and velocity.","10+ years of work experience
You have consultative selling experience in business transformation solutions and developing channel growth strategies for business customers.
You have a Bachelor’s degree or equivalent experience.","You think clearly. You simplify sophisticated problems and distill big decisions down to their core. It’s rarely easy. Sometimes decisions require you to make tough calls, even after considerable time and energy has been invested - but you own it. You stand by your deep analysis, wisdom and experience to make quality and timely decisions.
You are only as strong as the people around you, so you know how to build and motivate a team. You build an environment that is collaborative and one that empowers team members to do their life’s best work. When projects require extra support, you step up to the plate and mobilize the right resources to ensure all problems are resolved.
Brings the highest level of integrity, honesty, and accountability in all that you do, every single day. You are a trusted advisor who does what you say you’ll do – and always does what’s best for Apple.
Customer and partner needs can often be unique – but, you’re quick on your feet and connect and influence the right people both inside and outside of Apple. You’re a go to person with leadership, and are trusted and comfortable in tough situations. You can settle disputes, negotiations and own the hard calls with minimal noise. You step up to conflicts and see them as opportunities to shine.
You solve complex business problems in simple and innovative ways. You build competitive and breakthrough strategies that truly shape the future. You do this by asking why and why not, both stripping out what is not essential and identifying what is. By doing so, you are able to see what’s ahead and identify trends that will be critical for growth.
Strive for perfection in everything you do. Due to changing priorities, urgent customer needs, or a final push to meet a quarterly forecast, you face the daily challenge of where to focus your time and energy. You have a don’t give up attitude, and finish, especially in the face of resistance or setbacks. You seize every opportunity and empower others to reach their goals along the way",https://jobs.apple.com/en-in/login?favId=REQ-200585561
Software Development Engineer - Test Manager,India,21-Jan-25,"Imagine what you could do here. At Apple, new insights have a way of becoming phenomenal platforms, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish! 

The Emerging Technologies QE team is looking for hands on talented leader in software quality engineering to take our capabilities in automation, tools, and processes to the next level. This position will provide management leadership, technical leadership, and strategic direction to the quality engineering team. In this role, you will have an opportunity to improve quality and accelerate the delivery of critical quality work and be involved in all phases and layers of the application having a direct impact on the experience of billions of customers!","As a QE manager, you will build and lead a team of engineers as a part of a global horizontal Quality Engineering group focused on a breadth of technologies and applications including very highly scalable distributed applications, No-SQL platforms, internal search platforms, end customer facing websites and services, critical security systems, machine learning and anomaly detection systems, software-load balancing, among others. 

Build, develop, innovate, and retain a hard-working team of quality engineers and build an environment where they can thrive and succeed. Act as a role model for your team when it comes to getting things done and exceeding expectations. 

Your skills in relationship management and partnership should be outstanding as this role requires to quickly understand and respond to peer teams’ needs and work with management and engineering leadership, developers, quality engineers, project managers, and multi-functional teams who take ownership in building outstanding scalable solutions. You will work in a fast-paced software development environment and continuously enhance our automation infrastructure to move towards continuous deployment where every code change is thoroughly tested and considered ready to be deployed. 

You will be the quality DRI on product features. To be successful, you will need to supervise and communicate release readiness, identify any gaps, and consistently assess new and innovative ways to improve automation solutions. While the primary role is leading/managing employees, you should have deep technical knowledge of distributed systems and cloud computing, platform as a service, and microservices architecture. We expect that you have strong experience working with short release cycles, do not hesitate to code, and actively participate in design and code reviews.","9+ years in Quality roles testing and automating large scale customer-facing systems with sophisticated distributed integrations
3+ years handling quality engineers responsible for qualifying features through the complete software development life cycle
Strong hands-on engineering experience with Java or Python and scripting languages.
Experience with databases technologies including relational and noSQL and SQL.
Ability to build, drive and support automation test strategy. Excellent knowledge of QE automation architecture, methodologies, processes, and tools.
Hands on experience in QE automation frameworks for both frontend and backend applications.
Passion for building test suites for complex full stack applications with TestNG, JMeter, Selenium, SOAPUI, Cucumber, REST API testing framework which are sustainable on a long run
Skilled in navigating and fixing Unix/Linux environments
Expertise with continuous deployment systems using Maven, GIT, Spinnaker, and Jenkins; define branching, tagging, and code merging strategies
Experience with Kubernetes, Docker, and cloud platforms such as AWS, and GCP
Ability to collaborate and influence multi-functional teams within your area of responsibility.
Collaborate with multi-functional and globally distributed teams
Education: Bachelor’s Degree or equivalent experience or higher","Solid foundation in CS fundamentals with proficiencies in data structures, algorithms and software design preferred.
Knowledge of Data Driven Testing or Behavioral Driven Development test frameworks
Understanding of security concepts such as PKI, X.509, ASN.1, key exchange protocols, and authentication protocols
Good understanding of Cryptographic algorithms, Data security, SSL, certificates etc
Capable of reading/writing QE tools in bash/perl/python
Familiar with Agile workflow management",https://jobs.apple.com/en-in/login?favId=PIPE-200585983
"Junior Site Reliability Engineer, IS&T",India,20-Jan-25,"The promise of working at Apple is the opportunity to do your life’s best work and be part of something big. Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary platforms, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish.

Emerging Technology Services team productizes upcoming software and evangelizes it to the Apple community. We are an SRE/DevOps/Operational Intelligence team rolled into one. The platforms and software trends that we build are technology pillars that support Apple. From eCommerce to reporting systems we make it seamless for disparate systems talk to each other at an unfathomable scale and speed. From Load Balancers, perimeter security, to Integrations and API gateways we support and help adoption of platforms.

As a member of our fast-paced group, you will have the unique and rewarding opportunity to shape and improve the software that allows our products to surprise and delight billions of Apple’s customers every day! If you’re excited by the idea of making a real impact, and joining a team where we pride ourselves in being one of the most diverse and inclusive companies in the world, a career with Apple will be your dream job!",#NAME?,"1-2 yrs of experience in software engineering
Bachelor’s or Master’s degree (or equivalent) in Computer Science or a related field (equivalent practical experience)
Understanding of databases (e.g., SQL) and Linux/Unix
Knowledge of scripting language such as: Python or Bash","Good foundation in at least one object oriented programming language (preferably Java)
Familiarity with build and deployment systems using Maven and GIT
Familiarity with software engineering standard processes
Familiarity with observability tools (e.g., Grafana, Splunk etc) is a plus
Experience or interest in automation is a huge plus
Self-motivated, independent, and dedicated with great organizational skills
Excellent written and verbal communication skills",https://jobs.apple.com/en-in/login?favId=PIPE-200587536
"Program Manager, Business Advocacy Development",India,Not Found,"The people here at Apple don’t just create products — they create the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it.

Apple’s Sales organization generates the revenue needed to fuel our ongoing development of products and services. This in turn, enriches the lives of hundreds of millions of people around the world.

As a Business Advocacy Development Program Manager, you will be delivering and innovating multiple advocacy programs & geo led-campaigns across various routes to market in Channel Sales to deliver tangible business growth in the channel.",#NAME?,"12+ years of work experience
Bachelors degree or equivalent experience from a reputed institute
Strong communication skills","5 to 7 years experience in planning, financial modeling, and quantitative analysis functions.
Outstanding analytical skills and attention to detail.
Proven experience and ability to conceive, structure, perform, direct, and effectively communicate sophisticated data analysis at an executive level.
Deep and tried proficiency in Excel and Keynote.
Experience coordinating, leading, and influencing cross-functional teams across all levels
Ability to communicate effectively, both written and verbal, with senior executives, including via formal presentations.
Post Graduate degree (MBA or equivalent experience preferred)",https://jobs.apple.com/en-in/login?favId=REQ-200585570
Embedded Software Engineer,India,17-Jan-25,"The people here at Apple don’t just build products— they craft the kind of wonder that has revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Imagine what you could do here. Join Apple, and help us leave the world better than we found it. A job at Apple is unlike any other you’ve had. You will be challenged. You will be inspired! And you’ll be proud! At Apple, great ideas have a way of becoming great products, services, and customer experiences very quickly. Bring passion and dedication to your job and there’s no telling what you could accomplish.

The Embedded Software Engineer will work on next-generation iPhone and other innovative products. You will be part of a global team acting as the team’s local technical expert at manufacturing sites in India.","You will be responsible for designing and maintaining hardware test suites for Apple's mobile products. You will work side by side with hardware engineers on specifying, implementing and debugging stress tests for new products in development. Some of your responsibilities will include:

Write, debug, and integrate new tests for integrated chipsets (Baseband, application processors, PMUs etc.)

Support product development builds

Work closely with hardware and software engineers to debug hardware issues exposed during testing

Early engagement with design teams to develop and implement test plans

International and domestic travel is likely.","5+ years of relevant industry experience
Hands-on programming skills in at least one of C, Python, and Lua.
Recent experience with programming, testing and debugging embedded devices
Knowledge of Digital communication protocols (i.e. PCIe, SPMI, I2C, RFFE etc)","Familiarity with lab test equipment including logic analyzers, Protocol analyzers, oscilloscopes etc
Experience working with manufacturing an advantage
Knowledge/Experience of wireless communication systems (Cellular, WiFi, BT, NFC, UWB) is a plus
Should be well organized and have the ability to be flexible in a changing work environment.
Strong communication skills required",https://jobs.apple.com/en-in/login?favId=PIPE-200587379
Senior Software Development Engineer - Ad Platforms,India,Not Found,"At Apple, we work every single day to craft products that enrich people’s lives. Our Advertising Platforms group makes it possible for people around the world to easily access informative and imaginative content on their devices while helping publishers and developers promote and monetize their work. Today, our technology and services power advertising in Search Ads in the App Store and Apple News. Our platforms are highly-performant, deployed at scale, and setting new standards for enabling effective advertising while protecting user privacy.

As part of our geographical expansion, we’re looking for a Senior Software Engineer and a Data engineering expert who has past experience in building Big data ETL pipelines using Spark and Data Services for exposing the data to internal applications on any cloud or Hadoop platform. We are looking for someone who is passionate about creating high-performing, scalable, well-designed back-end systems that are the foundation for critical internal and customer-facing platforms at Apple. 

The people here at Apple don’t just build products — they build the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it. Imagine what you could do here.","As a Senior Software Engineer on our team, you'll be instrumental in crafting the future of Apple's advertising platforms. You'll work on highly scalable, low-latency systems that power billions of ad impressions daily. You'll collaborate with world-class engineers to solve complex technical challenges and drive innovation. If you're passionate about building innovative products and shaping the future of advertising, we invite you to join our team!

Responsibilities:
- Provide Technical Leadership: Mentor and guide a team of engineers, fostering a culture of innovation and excellence.
- System Design and Architecture: Design, develop, and optimize highly scalable, distributed systems. Leverage cloud-native technologies and microservices architecture to build robust and resilient solutions.
- Data Engineering and ML: Build efficient data pipelines and apply machine learning techniques to enhance ad targeting and measurement.
- Problem-Solving and Innovation: Tackle complex technical challenges, drive innovation, and stay up-to-date with emerging technologies.
- Collaboration: Work closely with product managers, architects, and other engineers to deliver high-quality solutions.","8+ years of software engineering experience, with a focus on distributed systems, cloud technologies, and microservices architecture
Strong proficiency in Java, Scala, or C++
Deep understanding of cloud platforms (AWS, GCP, Azure)
Expertise in DevOps technologies (Docker, Kubernetes)
Proficiency in database technologies (SQL, NoSQL)
Bachelor's / Master’s degree in Computer Science or equivalent","BS in Computer Science or equivalent degree required
Data Engineering skills using Spark are preferred
Exposure to building Pub/Sub mechanism for message flow
Exposure to applied machine learning, Analytics and business intelligence is a plus
Commitment to developing high-quality software and products
Curiosity to explore and understand data is a strong plus
Excellent spoken and written communication skills",https://jobs.apple.com/en-in/login?favId=REQ-200540110
Software Engineer- Cloud Networking,India,16-Jan-25,"People at Apple don’t just build products — they craft the kind of experience that have revolutionized entire industries. The diverse collection of our people and their ideas inspire innovation in everything we do. Imagine what you could do here! Join Apple, and help us leave the world better than we found it.

The Apple Cloud Networking team builds software-defined network infrastructure as a part of Apple Cloud. Our infrastructure is a critical foundation in delivering Apple’s services (such as iCloud, iTunes, Siri, Maps) to billions of customers. We are a fast paced organization where drive and collaboration are the keys to success. Teams across Apple rely critically on us for infrastructure that help them build services that scale globally, are highly available, and “just work”. We listen to different perspectives, help surface innovative ideas, and drive decisions that move us forward.

As a part of the Apple Cloud Network team, you will build and operationalize innovative product and solutions that will shape the future of our hyper-scale network infrastructure. We are looking for candidates who have strong passion in building complex large scale systems for high performance and reliability with broad experience in distributed systems architecture and networking.","You will contribute to an end-to-end production life-cycle from concepts to design, develop, test, deploy, maintain, and enhance large scale software solutions. You will be expected to practice and champion foundational software and systems development principles.

The role requires extreme ownership and a hands-on leader who has a relentless passion and enthusiasm for building elegant and powerful systems and platforms for solving complex problems at scale. You should be a team player who is excited to work with members having highly diverse technical background.

Specifically, you will be developing software systems for our global multi-cloud network service platform that encompasses AWS, GCP, Ali, Apple Cloud. Beyond development, you will also be involved in operationalizing software systems including engaging in solving production issues.","5+ years of experience with building complex and fault-tolerant systems
In-depth knowledge in networking domain and infrastructure-as-a-code / APIs
Experience with using and building cloud technologies such as AWS, GCP
Fluency in C/C++, Go (Golang), Rust or similar languages in a systems context
Strong systems programming skills including multi-threading, concurrency, caching, batching and distributed systems
Excellent communication skills with the ability to articulate concepts, designs and decisions.
Strong ability to prioritise, deliver on deadlines and drive closures
Curious and motivated learner and ability to see clearly through ambiguity",Bachelors (Masters is an advantage) Degree in Computer Science,https://jobs.apple.com/en-in/login?favId=PIPE-200568150
Test Automation Architect - Operations Business Process Reengineering,India,15-Jan-25,"Imagine what you could do here. At Apple, great ideas have a way of becoming great products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish. 

Our team is looking for a Test automation Architect to join our Operations Business Process Re-engineering (BPR) group to design, develop and maintain robust test automation frameworks & tools in alignment with business goals.

As a Test Automation Architect, we look forward to your working along side project PMs, Business SME’s, other testing and development teams to ensure highest quality test automation for our business and stakeholders to accelerate testing","We are looking for a self-motivated, driven individual who is comfortable working in a global, matrix’ed, fast-paced environment, can multi-task and has experience with agile method of working. We look forward to your ability to analyze and synthesize business requirements across multiple regions and ensure full coverage of test scenario automation

Contributions include designing, developing & implementing test automation frameworks, tools & test orchestration platforms for large integrated systems cutting across multiple tech stacks

-  Drive the QA vision for Test Automation for key platforms and applications 

-  Communication and co-ordination with globally distributed teams 

-  Work closely with internal organizations, project teams and Stakeholders to develop schedules, execute on plans and deliver high quality products 

-  Enhance Quality Assurance processes, environments, tools and frameworks 

-  Act as a strong advocate for quality & automation in the product development process for software engineering 

-  Champion Apple’s dedication to providing extraordinary user experience and drives the team to work towards this shared goal. 

-  Uphold Apple’s ethical and moral standards while working with internal and external partners.

-  Form the team on the foundation of excellence, professional growth, inclusivity and respect.","15+ years hands on test automation experience out which at least 8+ in an Architect role.
BE / BTech in Computer Science or IT from a reputed school
Certifications in test automation tools and frameworks","Experience in architecting Test Automation approaches and solutions, Automation frameworks
Proficient working with one or more programming languages such as Java, Python or Javascript
Solid understanding of QA principles, Testing Methodologies and have an engineering mindset to solve the complex QA problems
Proficient working with frameworks like Selenium, TestNG, WebDriverIO, Robot, Rest-Assured, Cucumber
Proficient working with build tools like Maven or Gradle
Proficient working with Docker and Kubernetes
Should have interest in applying machine learning in QA and build models to do predictive analytics
Should have experience in implementing code coverage and code quality tools
Experienced in developing test strategies, refactor, write modular code and build infrastructure
Should be tool & tech agnostic and should be able to write code in different languages
Should have worked on implementing strategy to perform automation of end to end business process involving various systems written in different tech
Continuously improve testing best practices and methods.
Influence teams to make right decisions on Go/No go exit criteria based on Test cycle performance and risk mitigation",https://jobs.apple.com/en-in/login?favId=PIPE-200587007
